baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
1339.8770833237486,-0.09639683314421361,0.0459408219648481,-2.0982827259375605,1,1,Prpf4
125.68931704338425,0.1696768129460158,0.10913128815282065,1.5547952912313376,0.9987643857314621,1,Cdkn2c
5170.534862515256,0.05281501674222955,0.056543653971115534,0.9340573704205479,0.9999999999999987,1,Timp4
38533.68924488487,-0.09225080718121229,0.062106248230773944,-1.48537079294224,0.9999999999740444,1,Kif5c
0.2763012044125179,-0.43018243180569127,2.1615326774567394,-0.1990173159500157,0.8463597155952457,NA,Mir1950
5.657791766277423,0.11713092422106718,0.4236749739020372,0.2764641091313323,0.8895304679553225,1,Gm2445
2443.474146964388,-4.417552983342693e-4,0.047551246973209185,-0.009290088619193485,1,1,Dnajb9
1.6359231867461723,0.09714945018480971,0.9354654921534027,0.10385145256526321,0.9282602372929091,1,Entpd4
2087.90123760293,-0.055420971013503136,0.055704357477097524,-0.9949126697366377,0.9999999999999992,1,Gclm
1.3145624839695211,1.1393803038997867,0.8887940906019877,1.2819395582705495,0.26850872832020917,1,Gm33302
14.845502991318837,-0.1284923862251086,0.2825686987895293,-0.45472972334000766,0.9187704081136435,1,Gm29948
649.81762058518,-0.007016260797699296,0.057944947639182065,-0.12108494499622152,1,1,Qrsl1
7.997451470586342,-0.34935088340333575,0.383702725213125,-0.9104727708391731,0.6661290412638364,1,Gm8325
89.60225677637514,0.1383691191378014,0.801449624251178,0.17264855450782002,0.8869503374547538,1,Capn11
4.86732332477738,-0.16740522304422825,0.49757251923842266,-0.3364438681228945,0.8379798307345392,1,Gm20762
856.3614162680867,0.08018602567213728,0.07203481127859375,1.1131566009386602,0.999999997194077,1,Zc3h12b
2.796136023534116,0.253448525198593,0.5904129687838572,0.42927330292329224,0.7628304574374237,1,E030030I06Rik
10218.794729042273,0.05382554483326059,0.040189038506529634,1.3393090960490481,1,1,Ogfrl1
1.9103551208172016,-0.6163763421837071,0.7159952554425236,-0.8608665176178483,0.4949162524105071,1,LOC105243582
0.7723312733018391,2.5292997415132206,1.4111708475364932,1.792341264651736,0.09112370193322983,1,Snx31
126.08583882866915,0.275156614659639,0.1071341797715997,2.5683364099697013,0.9820786858519904,1,Cyb5rl
0.2709500097414889,0.4165436024946715,2.171239058048447,0.19184603415759718,0.8517957828126219,NA,Gm7504
497.6001599452333,-0.1757439872870992,0.06472659353620319,-2.7151743616601918,0.9999997273201503,1,Yars2
1756.1267273456135,-0.07870149456223638,0.05461292970449015,-1.4410780558393248,0.9999999999999939,1,Ogfr
5.322087509762126,0.02395711926061016,0.47076484385788414,0.050889779840574516,0.9768985311446147,1,Gm34510
0.33659601263685635,-1.7373133966433116,2.0276798066683073,-0.8567986873124221,0.4057906783698034,NA,2310008N11Rik
0.4790028464559882,0.4165517506249368,1.4925569709315882,0.27908599720983757,0.7918737929050006,NA,Rpl30-ps3
0.250810685120094,-0.018212486089904997,2.5243197659146093,-0.007214809445231383,0.9943552855924269,NA,LOC105244702
10.20184301402846,0.11979274974233126,0.30609893822049195,0.3913530391145658,0.914344570930398,1,LOC105246320
16.73715135870977,0.27497893987315564,0.41454726569206996,0.6633234919885176,0.7371497545315513,1,Acox2
1187.0995027161198,-0.1279243659620362,0.04617112507336188,-2.7706573266034904,0.9999999999999997,1,Zfp574
1377.9466231791282,-0.2122739043418318,0.047305110793220306,-4.487335528495466,0.9999999994078203,1,Tpgs2
2604.714251502242,-0.13923680753800818,0.08719508268242966,-1.5968424279740403,0.9999824388082444,1,Arf5
9645.258881015028,-0.15033033898384573,0.057732305565982814,-2.6039205867507182,0.999999999305468,1,Tgoln1
257.8546239701986,-0.26476262170684106,0.08347827684795697,-3.171634965454139,0.9975834123101135,1,Gm4924
1.3339556755568849,0.04087600981395313,0.9812633159534566,0.04165651476967266,0.9708156347958758,1,Gm34041
34.369541688259716,-0.44759251376294645,0.19097427453278573,-2.343731975722759,0.6081200670599525,1,Trim14
85.98889796098983,-0.12949309587268198,0.18094886930724394,-0.7156336282643905,0.9799511009631232,1,LOC102641355
85.25524158435395,1.3889679586676127,0.22783576489316748,6.096356115638393,4.7741426800622624e-5,0.0043908224241503545,Rprml
4511.969763592181,-0.3160067621553705,0.06177786227820165,-5.115210376369298,0.9985507570175037,1,Trpc3
2365.8695964082226,0.07913622687558124,0.04207702143045763,1.8807468823897822,1,1,Mier1
0.6680641491135687,-0.021566913430498755,1.3208540748414905,-0.016328006129736092,0.9878733561977594,1,LOC102639950
3.9356493510844213,0.84308760732872,0.48995545289633297,1.7207433907406768,0.2449483010189022,1,LOC105245213
21.441893254108827,-0.04019019004132119,0.2273056197843817,-0.17681124681142915,0.9871957935085651,1,LOC105244768
3.4226164101199363,0.3483729973207129,0.5332551794564349,0.6532951028733024,0.6677383460128462,1,Gm12348
17.96472061061012,0.27455428098233,0.21977144326456316,1.24927186582571,0.847723793756005,1,Gm5796
28.692549547308772,0.4252836749938418,0.17766191268464837,2.393780797287286,0.6629594887501433,1,Tmsb15b1
460.2647187485369,0.27859956458160434,0.06777282940401863,4.110785502561364,0.9994561519622401,1,Il4ra
3.2564573881554364,0.1607841683931792,0.5663260818625683,0.28390740519027885,0.8470530082996047,1,Gm35001
0.32948099034247874,-1.2070017863049993,1.6928164286679517,-0.7130139841889226,0.49473826220745687,NA,2010001E11Rik
4327.5061852793215,-0.29124644482829337,0.07425898157293086,-3.9220366164361664,0.9975318049972323,1,Brwd1
